,0
3808,ZNF843|283933
3809,ZSCAN10|84891
3810,AATK|9625
3811,ABCA10|10349
3812,ABCA5|23461
3813,ABCA6|23460
3814,ABCA8|10351
3815,ABCA9|10350
3816,ABCC3|8714
3817,ABI3|51225
3818,ABR|29
3819,ACAP1|9744
3820,ACBD4|79777
3821,ACCN1|40
3822,ACE|1636
3823,ACSF2|80221
3824,ADAM11|4185
3825,ADAP2|55803
3826,ADORA2B|136
3827,ALDH3A1|218
3828,ALDH3A2|224
3829,ALDOC|230
3830,ALOX12B|242
3831,ALOX12P2|245
3832,ALOX12|239
3833,ALOX15B|247
3834,ALOX15|246
3835,ALOXE3|59344
3836,ANKFN1|162282
3837,ANKRD13B|124930
3838,AOC2|314
3839,AOC3|8639
3840,APOH|350
3841,ARGFXP2|503640
3842,ARHGAP23|57636
3843,ARHGAP27|201176
3844,ARHGEF15|22899
3845,ARL4D|379
3846,ARSG|22901
3847,ASB16|92591
3848,ASGR1|432
3849,ASGR2|433
3850,ASPA|443
3851,ATAD5|79915
3852,ATP1B2|482
3853,ATP2A3|489
3854,AURKB|9212
3855,AXIN2|8313
3856,B4GALNT2|124872
3857,B9D1|27077
3858,BAHCC1|57597
3859,BAIAP2|10458
3860,BCL6B|255877
3861,BIRC5|332
3862,BRCA1|672
3863,BRIP1|83990
3864,BTBD17|388419
3865,BZRAP1|9256
3866,C17orf102|400591
3867,C17orf104|284071
3868,C17orf107|100130311
3869,C17orf108|201229
3870,C17orf28|283987
3871,C17orf46|124783
3872,C17orf47|284083
3873,C17orf50|146853
3874,C17orf51|339263
3875,C17orf53|78995
3876,C17orf55|284185
3877,C17orf57|124989
3878,C17orf60|284021
3879,C17orf69|147081
3880,C17orf72|92340
3881,C17orf73|55018
3882,C17orf76|388341
3883,C17orf77|146723
3884,C17orf78|284099
3885,C17orf82|388407
3886,C17orf87|388325
3887,C17orf91|84981
3888,C17orf93|360205
3889,C17orf96|100170841
3890,C17orf97|400566
3891,C17orf99|100141515
3892,C1QL1|10882
3893,C1QTNF1|114897
3894,CA10|56934
3895,CA4|762
3896,CACNA1G|8913
3897,CACNB1|782
3898,CACNG1|786
3899,CACNG4|27092
3900,CAMKK1|84254
3901,CARD14|79092
3902,CBX2|84733
3903,CCDC103|388389
3904,CCDC144A|9720
3905,CCDC144B|284047
3906,CCDC144C|348254
3907,CCDC144NL|339184
3908,CCDC40|55036
3909,CCDC46|201134
3910,CCL11|6356
3911,CCL13|6357
3912,CCL14-CCL15|348249
3913,CCL14|6358
3914,CCL15|6359
3915,CCL16|6360
3916,CCL18|6362
3917,CCL23|6368
3918,CCL2|6347
3919,CCL3L1|6349
3920,CCL3L3|414062
3921,CCL3|6348
3922,CCL4L2|388372
3923,CCL4|6351
3924,CCL5|6352
3925,CCL7|6354
3926,CCL8|6355
3927,CCR10|2826
3928,CCR7|1236
3929,CCT6B|10693
3930,CD300A|11314
3931,CD300C|10871
3932,CD300E|342510
3933,CD300LB|124599
3934,CD300LF|146722
3935,CD300LG|146894
3936,CD68|968
3937,CD79B|974
3938,CD7|924
3939,CDC42EP4|23580
3940,CDC6|990
3941,CDK3|1018
3942,CDK5R1|8851
3943,CDR2L|30850
3944,CDRT15P|94158
3945,CDRT1|374286
3946,CENPV|201161
3947,CHAD|1101
3948,CHRNB1|1140
3949,CHRNE|1145
3950,CLDN7|1366
3951,CLEC10A|10462
3952,CNTNAP1|8506
3953,COL1A1|1277
3954,COPZ2|51226
3955,CORO6|84940
3956,CRHR1|1394
3957,CSF3|1440
3958,CXCL16|58191
3959,CYB561|1534
3960,CYGB|114757
3961,CYTSB|92521
3962,DCXR|51181
3963,DGKE|8526
3964,DHRS13|147015
3965,DHX33|56919
3966,DLG4|1742
3967,DLX3|1747
3968,DLX4|1748
3969,DNAH17|8632
3970,DNAH2|146754
3971,DNAH9|1770
3972,DNAI2|64446
3973,DOC2B|8447
3974,DPRXP4|503645
3975,DYSFIP1|116729
3976,EFCAB5|374786
3977,EFNB3|1949
3978,EME1|146956
3979,ENO3|2027
3980,ENPP7|339221
3981,EPN3|55040
3982,EPX|8288
3983,ERBB2|2064
3984,ERN1|2081
3985,ETV4|2118
3986,EVI2A|2123
3987,EVI2B|2124
3988,EVPLL|645027
3989,EVPL|2125
3990,FADS6|283985
3991,FAM101B|359845
3992,FAM106A|80039
3993,FAM106C|100129396
3994,FAM171A2|284069
3995,FAM20A|54757
3996,FAM57A|79850
3997,FAM64A|54478
3998,FAM83G|644815
3999,FASN|2194
4000,FBXO39|162517
4001,FBXW10|10517
4002,FDXR|2232
4003,FGF11|2256
4004,FKBP10|60681
4005,FLJ36000|284124
4006,FMNL1|752
4007,FN3K|64122
4008,FOXJ1|2302
4009,FOXN1|8456
4010,FSCN2|25794
4011,FZD2|2535
4012,G6PC|2538
4013,GALR2|8811
4014,GAS2L2|246176
4015,GAS7|8522
4016,GAST|2520
4017,GCGR|2642
4018,GDPD1|284161
4019,GFAP|2670
4020,GGT6|124975
4021,GIP|2695
4022,GJC1|10052
4023,GJD3|125111
4024,GLP2R|9340
4025,GLTPD2|388323
4026,GNGT2|2793
4027,GP1BA|2811
4028,GPR172B|55065
4029,GPR179|440435
4030,GPRC5C|55890
4031,GRAPL|400581
4032,GRAP|10750
4033,GRB7|2886
4034,GRIN2C|2905
4035,GSDMA|284110
4036,GSDMB|55876
4037,GSG2|83903
4038,GUCY2D|3000
4039,HAP1|9001
4040,HES7|84667
4041,HIC1|3090
4042,HIGD1B|51751
4043,HILS1|373861
4044,HLF|3131
4045,HN1|51155
4046,HNF1B|6928
4047,HOXB13|10481
4048,HOXB2|3212
4049,HOXB3|3213
4050,HOXB4|3214
4051,HOXB5|3215
4052,HOXB6|3216
4053,HOXB7|3217
4054,HOXB8|3218
4055,HOXB9|3219
4056,HRNBP3|146713
4057,HS3ST3A1|9955
4058,HS3ST3B1|9953
4059,HSD17B1|3292
4060,HSF5|124535
4061,HSPB9|94086
4062,ICAM2|3384
4063,IGF2BP1|10642
4064,IGFBP4|3487
4065,IKZF3|22806
4066,ITGA2B|3674
4067,ITGA3|3675
4068,ITGB3|3690
4069,ITGB4|3691
4070,JUP|3728
4071,KCNAB3|9196
4072,KCNH4|23415
4073,KCNH6|81033
4074,KCNJ12|3768
4075,KCNJ16|3773
4076,KCNJ2|3759
4077,KIF18B|146909
4078,KIF19|124602
4079,KLHL10|317719
4080,KLHL11|55175
4081,KPNA2|3838
4082,KRBA2|124751
4083,KRT10|3858
4084,KRT12|3859
4085,KRT13|3860
4086,KRT14|3861
4087,KRT15|3866
4088,KRT16|3868
4089,KRT17|3872
4090,KRT19|3880
4091,KRT20|54474
4092,KRT222|125113
4093,KRT23|25984
4094,KRT24|192666
4095,KRT27|342574
4096,KRT31|3881
4097,KRT32|3882
4098,KRT33A|3883
4099,KRT33B|3884
4100,KRT34|3885
4101,KRT36|8689
4102,KRT37|8688
4103,KRT40|125115
4104,KRT9|3857
4105,KRTAP3-1|83896
4106,KRTAP4-1|85285
4107,KSR1|8844
4108,LGALS3BP|3959
4109,LGALS9B|284194
4110,LGALS9C|654346
4111,LGALS9|3965
4112,LHX1|3975
4113,LIMD2|80774
4114,LLGL2|3993
4115,LOC100128288|100128288
4116,LOC100128977|100128977
4117,LOC100130148|100130148
4118,LOC100130933|100130933
4119,LOC100133991|100133991
4120,LOC100190938|100190938
4121,LOC162632|162632
4122,LOC220594|220594
4123,LOC283999|283999
4124,LOC284100|284100
4125,LOC388387|388387
4126,LOC440461|440461
4127,LOC643008|643008
4128,LOC644172|644172
4129,LOC653653|653653
4130,LOC728392|728392
4131,LOC90586|90586
4132,LOC92659|92659
4133,LPO|4025
4134,LRRC37A3|374819
4135,LRRC37A4|55073
4136,LRRC46|90506
4137,LRRC48|83450
4138,MAP2K6|5608
4139,MAPT|4137
4140,MARCH10|162333
4141,MEIS3P1|4213
4142,MEOX1|4222
4143,METRNL|284207
4144,MFAP4|4239
4145,MFSD6L|162387
4146,MGAT5B|146664
4147,MGC12916|84815
4148,MMD|23531
4149,MMP28|79148
4150,MPO|4353
4151,MPP2|4355
4152,MPP3|4356
4153,MRC2|9902
4154,MSI2|124540
4155,MSX2P1|55545
4156,MXRA7|439921
4157,MYADML2|255275
4158,MYCBPAP|84073
4159,MYH10|4628
4160,MYH13|8735
4161,MYH1|4619
4162,MYH2|4620
4163,MYH3|4621
4164,MYH4|4622
4165,MYH8|4626
4166,MYL4|4635
4167,MYO15A|51168
4168,MYO15B|80022
4169,MYO1C|4641
4170,MYO1D|4642
4171,MYOCD|93649
4172,NACA2|342538
4173,NAGS|162417
4174,NEUROD2|4761
4175,NGFR|4804
4176,NLGN2|57555
4177,NLRP1|22861
4178,NME1-NME2|654364
4179,NOG|9241
4180,NOS2|4843
4181,NOTUM|147111
4182,NPB|256933
4183,NPTX1|4884
4184,NR1D1|9572
4185,NT5M|56953
4186,NTN1|9423
4187,NXN|64359
4188,NXPH3|11248
4189,OMG|4974
4190,OSBPL7|114881
4191,OTOP2|92736
4192,OTOP3|347741
4193,P2RX1|5023
4194,P2RX5|5026
4195,PCGF2|7703
4196,PDE6G|5148
4197,PECAM1|5175
4198,PER1|5187
4199,PHOSPHO1|162466
4200,PIK3R5|23533
4201,PIK3R6|146850
4202,PIPOX|51268
4203,PIRT|644139
4204,PITPNM3|83394
4205,PLCD3|113026
4206,PLXDC1|57125
4207,PMP22|5376
4208,PNMT|5409
4209,PPM1E|22843
4210,PPP1R1B|84152
4211,PPY|5539
4212,PRAC|84366
4213,PRCD|768206
4214,PRKCA|5578
4215,PROCA1|147011
4216,PRR11|55771
4217,PRR15L|79170
4218,PSMC3IP|29893
4219,PTRF|284119
4220,PYCR1|5831
4221,PYY2|23615
4222,PYY|5697
4223,QRICH2|84074
4224,RAB11FIP4|84440
4225,RAB34|83871
4226,RAB37|326624
4227,RAC3|5881
4228,RAMP2|10266
4229,RAP1GAP2|23108
4230,RAPGEFL1|51195
4231,RASD1|51655
4232,RASL10B|91608
4233,RCVRN|5957
4234,RDM1|201299
4235,RGS9|8787
4236,RHBDF2|79651
4237,RHBDL3|162494
4238,RICH2|9912
4239,RILP|83547
4240,RND2|8153
4241,RNF112|7732
4242,RNF126P1|376412
4243,RNF157|114804
4244,RNF222|643904
4245,RNF43|54894
4246,RPH3AL|9501
4247,RPRML|388394
4248,RTN4RL1|146760
4249,RUNDC3A|10900
4250,SAMD14|201191
4251,SARM1|23098
4252,SAT2|112483
4253,SC65|10609
4254,SCARF1|8578
4255,SCN4A|6329
4256,SCPEP1|59342
4257,SDK2|54549
4258,SECTM1|6398
4259,SEPT4|5414
4260,SERPINF1|5176
4261,SERPINF2|5345
4262,SEZ6|124925
4263,SGCA|6442
4264,SGK494|124923
4265,SHBG|6462
4266,SHISA6|388336
4267,SHMT1|6470
4268,SKAP1|8631
4269,SLC13A2|9058
4270,SLC13A5|284111
4271,SLC16A11|162515
4272,SLC16A13|201232
4273,SLC16A3|9123
4274,SLC16A5|9121
4275,SLC16A6|9120
4276,SLC25A10|1468
4277,SLC2A4|6517
4278,SLC46A1|113235
4279,SLC47A1|55244
4280,SLC47A2|146802
4281,SLC4A1|6521
4282,SLC5A10|125206
4283,SLC6A4|6532
4284,SLC9A3R1|9368
4285,SLFN11|91607
4286,SLFN12|55106
4287,SLFN13|146857
4288,SLFN14|342618
4289,SLFN5|162394
4290,SMCR5|140771
4291,SMTNL2|342527
4292,SNORD1C|677850
4293,SOCS3|9021
4294,SOCS7|30837
4295,SOST|50964
4296,SOX15|6665
4297,SOX9|6662
4298,SP6|80320
4299,SPAG5|10615
4300,SPATA22|84690
4301,SPHK1|8877
4302,SPNS2|124976
4303,SPNS3|201305
4304,SRCIN1|80725
4305,SSTR2|6752
4306,ST6GALNAC1|55808
4307,ST6GALNAC2|10610
4308,STAC2|342667
4309,SYNGR2|9144
4310,TANC2|26115
4311,TAOK1|57551
4312,TBC1D16|125058
4313,TBC1D3B|414059
4314,TBC1D3C|414060
4315,TBC1D3H|729877
4316,TBX21|30009
4317,TBX2|6909
4318,TBX4|9496
4319,TCAM1P|146771
4320,TCAP|8557
4321,TEKT1|83659
4322,TEKT3|64518
4323,TEX14|56155
4324,TEX19|400629
4325,THRA|7067
4326,TIMP2|7077
4327,TK1|7083
4328,TLCD1|116238
4329,TM4SF5|9032
4330,TMC6|11322
4331,TMC8|147138
4332,TMEM100|55273
4333,TMEM102|284114
4334,TMEM105|284186
4335,TMEM106A|113277
4336,TMEM132E|124842
4337,TMEM220|388335
4338,TMEM88|92162
4339,TMEM92|162461
4340,TMEM97|27346
4341,TMEM98|26022
4342,TMIGD1|388364
4343,TNFRSF13B|23495
4344,TNFSF12-TNFSF13|407977
4345,TNFSF12|8742
4346,TNFSF13|8741
4347,TNK1|8711
4348,TNS4|84951
4349,TOB1|10140
4350,TOM1L1|10040
4351,TOP2A|7153
4352,TRIM16L|147166
4353,TRIM16|10626
4354,TRIM47|91107
4355,TRPV2|51393
4356,TRPV3|162514
4357,TSPAN10|83882
4358,TTC25|83538
4359,TTLL6|284076
4360,TTYH2|94015
4361,TUSC5|286753
4362,UNC13D|201294
4363,UNC45B|146862
4364,USH1G|124590
4365,USP43|124739
4366,UTS2R|2837
4367,VMO1|284013
4368,VTN|7448
4369,WDR16|146845
4370,WFIKKN2|124857
4371,WNK4|65266
4372,WNT3|7473
4373,WNT9B|7484
4374,WSCD1|23302
4375,XAF1|54739
4376,YBX2|51087
4377,ZACN|353174
4378,ZFP3|124961
4379,ZMYND15|84225
4380,ZNF286B|729288
4381,ZNF287|57336
4382,ZNF594|84622
4383,ZNF750|79755
4384,ACAA2|10449
4385,ADCYAP1|116
4386,ALPK2|115701
4387,ANKRD29|147463
4388,ANKRD30B|374860
4389,APCDD1|147495
4390,AQP4|361
4391,ARHGAP28|79822
4392,ASXL3|80816
4393,ATP8B1|5205
4394,B4GALT6|9331
4395,BCL2|596
4396,C18orf16|147429
4397,C18orf18|147525
4398,C18orf1|753
4399,C18orf26|284254
4400,C18orf2|56651
4401,C18orf34|374864
4402,C18orf54|162681
4403,C18orf56|494514
4404,CABLES1|91768
4405,CABYR|26256
4406,CBLN2|147381
4407,CCBE1|147372
4408,CCDC102B|79839
4409,CCDC11|220136
4410,CCDC68|80323
4411,CD226|10666
4412,CDH19|28513
4413,CDH20|28316
4414,CDH2|1000
4415,CDH7|1005
4416,CELF4|56853
4417,CHST9|83539
4418,CIDEA|1149
4419,CLUL1|27098
4420,CNDP1|84735
4421,COLEC12|81035
4422,CTAGE1|64693
4423,CXADRP3|440224
4424,CYB5A|1528
4425,DCC|1630
4426,DLGAP1|9229
4427,DOK6|220164
4428,DSC1|1823
4429,DSC2|1824
4430,DSC3|1825
4431,DSEL|92126
4432,DSG1|1828
4433,DSG2|1829
4434,DSG3|1830
4435,DSG4|147409
4436,DTNA|1837
4437,EMILIN2|84034
4438,EPB41L3|23136
4439,FAM38B|63895
4440,FAM59A|64762
4441,FAM69C|125704
4442,FBXO15|201456
4443,FHOD3|80206
4444,GALR1|2587
4445,GATA6|2627
4446,GNAL|2774
4447,GREB1L|80000
4448,GRP|2922
4449,HMSD|284293
4450,HSBP1L1|440498
4451,IMPA2|3613
4452,KATNAL2|83473
4453,KC6|641516
4454,KCNG2|26251
4455,KCTD1|284252
4456,KIAA0802|23255
4457,KLHL14|57565
4458,L3MBTL4|91133
4459,LAMA1|284217
4460,LAMA3|3909
4461,LIPG|9388
4462,LOC100130522|100130522
4463,LOC284233|284233
4464,LOC284276|284276
4465,LOC642597|642597
4466,LOC647946|647946
4467,LOC728606|728606
4468,LOXHD1|125336
4469,LPIN2|9663
4470,MAPK4|5596
4471,MAPRE2|10982
4472,MBP|4155
4473,MC2R|4158
4474,MC4R|4160
4475,MEP1B|4225
4476,MOCOS|55034
4477,MRO|83876
4478,MYO5B|4645
4479,MYOM1|8736
4480,NDC80|10403
4481,NEDD4L|23327
4482,NETO1|81832
4483,NFATC1|4772
4484,NOL4|8715
4485,ONECUT2|9480
4486,OSBPL1A|114876
4487,PARD6G|84552
4488,PHLPP1|23239
4489,PMAIP1|5366
4490,PSTPIP2|9050
4491,PTPRM|5797
4492,RAB27B|5874
4493,RAB31|11031
4494,RAX|30062
4495,RIT2|6014
4496,RNF125|54941
4497,RNF152|220441
4498,RNF165|494470
4499,RPL17|6139
4500,SALL3|27164
4501,SCARNA17|677769
4502,SEC11C|90701
4503,SERPINB10|5273
4504,SERPINB11|89778
4505,SERPINB12|89777
4506,SERPINB13|5275
4507,SERPINB2|5055
4508,SERPINB3|6317
4509,SERPINB4|6318
4510,SERPINB5|5268
4511,SERPINB7|8710
4512,SERPINB8|5271
4513,SETBP1|26040
4514,SIGLEC15|284266
4515,SKA1|220134
4516,SLC14A1|6563
4517,SLC14A2|8170
4518,SLC39A6|25800
4519,SLMO1|10650
4520,SPIRE1|56907
4521,ST8SIA3|51046
4522,ST8SIA5|29906
4523,SYT4|6860
4524,TAF4B|6875
4525,TCF4|6925
4526,TMEM200C|645369
4527,TNFRSF11A|8792
4528,TTC39C|125488
4529,TTR|7276
4530,TUBB6|84617
4531,TXNDC2|84203
4532,TYMS|7298
4533,WBP11P1|441818
4534,ZBTB7C|201501
4535,ZNF396|252884
4536,ZNF516|9658
4537,ZNF519|162655
4538,ZNF521|25925
4539,ZNF532|55205
4540,A1BG|1
4541,ABCA7|10347
4542,ACER1|125981
4543,ACP5|54
4544,ACSBG2|81616
4545,ADAMTS10|81794
4546,ADAMTSL5|339366
4547,ADAT3|113179
4548,AMH|268
4549,ANGPTL4|51129
4550,ANGPTL6|83854
4551,ANKLE1|126549
4552,ANKRD24|170961
4553,AP1M2|10053
4554,APC2|10297
4555,APLP1|333
4556,APOC1P1|342
4557,APOC1|341
4558,APOC2|344
4559,APOC4|346
4560,APOE|348
4561,ARHGAP33|115703
4562,ARID3A|1820
4563,ARRDC5|645432
4564,ASF1B|55723
4565,ASPDH|554235
4566,ATCAY|85300
4567,ATF5|22809
4568,ATP1A3|478
4569,ATP4A|495
4570,ATP8B3|148229
4571,AURKC|6795
4572,AXL|558
4573,AZU1|566
4574,B3GNT3|10331
4575,B3GNT8|374907
4576,BBC3|27113
4577,BCAM|4059
4578,BCL2L12|83596
4579,BCL3|602
4580,BEST2|54831
4581,BRSK1|84446
4582,BST2|684
4583,C19orf18|147685
4584,C19orf20|91978
4585,C19orf21|126353
4586,C19orf26|255057
4587,C19orf30|284424
4588,C19orf33|64073
4589,C19orf35|374872
4590,C19orf36|113177
4591,C19orf38|255809
4592,C19orf45|374877
4593,C19orf46|163183
4594,C19orf48|84798
4595,C19orf51|352909
4596,C19orf57|79173
4597,C19orf59|199675
4598,C19orf69|100170765
4599,C19orf71|100128569
4600,C19orf76|199800
4601,C19orf77|284422
4602,C2CD4C|126567
4603,C3P1|388503
4604,C3|718
4605,C5AR1|728
4606,CA11|770
4607,CACNA1A|773
4608,CACNG6|59285
4609,CACNG7|59284
4610,CADM4|199731
4611,CAPN12|147968
4612,CAPS|828
4613,CASP14|23581
4614,CATSPERG|57828
4615,CBLC|23624
4616,CCDC106|29903
4617,CCDC114|93233
4618,CCDC151|115948
4619,CCDC155|147872
4620,CCDC8|83987
4621,CCL25|6370
4622,CCNE1|898
4623,CD177|57126
4624,CD209|30835
4625,CD22|933
4626,CD320|51293
4627,CD33|945
4628,CD37|951
4629,CD70|970
4630,CD79A|973
4631,CD97|976
4632,CDC42EP5|148170
4633,CEACAM19|56971
4634,CEACAM1|634
4635,CEACAM20|125931
4636,CEACAM21|90273
4637,CEACAM22P|388550
4638,CEACAM3|1084
4639,CEACAM4|1089
4640,CEACAM5|1048
4641,CEACAM6|4680
4642,CEACAM7|1087
4643,CEACAM8|1088
4644,CEBPA|1050
4645,CELF5|60680
4646,CFD|1675
4647,CGB2|114336
4648,CGB5|93659
4649,CGB7|94027
4650,CGB8|94115
4651,CGB|1082
4652,CHST8|64377
4653,CILP2|148113
4654,CKM|1158
4655,CLC|1178
4656,CLDND2|125875
4657,CLEC11A|6320
4658,CLEC17A|388512
4659,CLEC4GP1|440508
4660,CLEC4G|339390
4661,CLEC4M|10332
4662,CLIP3|25999
4663,CNFN|84518
4664,CNN1|1264
4665,CNN2|1265
4666,CNTD2|79935
4667,COL5A3|50509
4668,COMP|1311
4669,COX6B2|125965
4670,COX7A1|1346
4671,CPAMD8|27151
4672,CPT1C|126129
4673,CRB3|92359
4674,CREB3L3|84699
4675,CRLF1|9244
4676,CTXN1|404217
4677,CXCL17|284340
4678,CYP2A13|1553
4679,CYP2A6|1548
4680,CYP2A7|1549
4681,CYP2B6|1555
4682,CYP2B7P1|1556
4683,CYP2F1|1572
4684,CYP2S1|29785
4685,CYP4F11|57834
4686,CYP4F12|66002
4687,CYP4F22|126410
4688,CYP4F2|8529
4689,CYP4F3|4051
4690,CYP4F8|11283
4691,DACT3|147906
4692,DAND5|199699
4693,DBP|1628
4694,DENND1C|79958
4695,DHDH|27294
4696,DIRAS1|148252
4697,DKFZp434J0226|93429
4698,DKKL1|27120
4699,DLL3|10683
4700,DMKN|93099
4701,DMPK|1760
4702,DOCK6|57572
4703,DPF1|8193
4704,DPY19L3|147991
4705,EBI3|10148
4706,EFNA2|1943
4707,EHD2|30846
4708,EID2B|126272
4709,ELANE|1991
4710,ELAVL3|1995
4711,EMP3|2014
4712,EMR1|2015
4713,EMR2|30817
4714,EMR3|84658
4715,EMR4P|326342
4716,EPHX3|79852
4717,EPOR|2057
4718,EPS8L1|54869
4719,ETFB|2109
4720,ETV2|2116
4721,EXOC3L2|90332
4722,F2RL3|9002
4723,FAM129C|199786
4724,FAM71E1|112703
4725,FAM71E2|284418
4726,FAM83E|54854
4727,FBN3|84467
4728,FBXO17|115290
4729,FBXO27|126433
4730,FCAR|2204
4731,FCER2|2208
4732,FCGBP|8857
4733,FCGRT|2217
4734,FCHO1|23149
4735,FFAR2|2867
4736,FFAR3|2865
4737,FGF21|26291
4738,FKBP1AP1|2282
4739,FLJ26850|400710
4740,FLJ45445|399844
4741,FLT3LG|2323
4742,FOSB|2354
4743,FOXA3|3171
4744,FPR1|2357
4745,FPR2|2358
4746,FPR3|2359
4747,FSD1|79187
4748,FSTL3|10272
4749,FTL|2512
4750,FUT1|2523
4751,FUT2|2524
4752,FUT3|2525
4753,FUT5|2527
4754,FUT6|2528
4755,FUZ|80199
4756,FXYD1|5348
4757,FXYD3|5349
4758,FXYD5|53827
4759,FXYD7|53822
4760,GADD45B|4616
4761,GAMT|2593
4762,GAPDHS|26330
4763,GDF15|9518
4764,GDF1|2657
4765,GGN|199720
4766,GIPC3|126326
4767,GIPR|2696
4768,GMFG|9535
4769,GNA11|2767
4770,GNA15|2769
4771,GNG7|2788
4772,GP6|51206
4773,GPR4|2828
4774,GPR77|27202
4775,GRIK5|2901
4776,GRIN2D|2906
4777,GRIN3B|116444
4778,GZMM|3004
4779,HAMP|57817
4780,HAPLN4|404037
4781,HAS1|3036
4782,HCN2|610
4783,HCST|10870
4784,HIF3A|64344
4785,HIPK4|147746
4786,HMHA1|23526
4787,HOMER3|9454
4788,HPN|3249
4789,HRC|3270
4790,HSD11B1L|374875
4791,HSD17B14|51171
4792,HSH2D|84941
4793,HSPB6|126393
4794,ICAM1|3383
4795,ICAM3|3385
4796,ICAM4|3386
4797,ICAM5|7087
4798,IFI30|10437
4799,IGFL1|374918
4800,IGFL2|147920
4801,IGFL3|388555
4802,IGLON5|402665
4803,IL11|3589
4804,IL12RB1|3594
4805,IL27RA|9466
4806,IL4I1|259307
4807,INSL3|3640
4808,INSR|3643
4809,ISYNA1|51477
4810,ITGB1BP3|27231
4811,JAK3|3718
4812,JSRP1|126306
4813,JUNB|3726
4814,KANK2|25959
4815,KANK3|256949
4816,KCNA7|3743
4817,KCNC3|3748
4818,KCNK6|9424
4819,KCNN1|3780
4820,KCNN4|3783
4821,KCTD15|79047
4822,KIAA1543|57662
4823,KIAA1683|80726
4824,KIR2DL1|3802
4825,KIR2DL3|3804
4826,KIR2DL4|3805
4827,KIR2DS4|3809
4828,KIR3DL1|3811
4829,KIR3DL2|3812
4830,KIRREL2|84063
4831,KISS1R|84634
4832,KLC3|147700
4833,KLF1|10661
4834,KLF2|10365
4835,KLK10|5655
4836,KLK11|11012
4837,KLK12|43849
4838,KLK13|26085
4839,KLK14|43847
4840,KLK15|55554
4841,KLK1|3816
4842,KLK2|3817
4843,KLK3|354
4844,KLK4|9622
4845,KLK5|25818
4846,KLK6|5653
4847,KLK7|5650
4848,KLK8|11202
4849,KLK9|284366
4850,KLKP1|606293
4851,KRTDAP|388533
4852,LAIR1|3903
4853,LAIR2|3904
4854,LASS1|10715
4855,LASS4|79603
4856,LDLR|3949
4857,LENG9|94059
4858,LGALS4|3960
4859,LGALS7B|653499
4860,LGALS7|3963
4861,LGI4|163175
4862,LHB|3972
4863,LILRA1|11024
4864,LILRA2|11027
4865,LILRA3|11026
4866,LILRA4|23547
4867,LILRA5|353514
4868,LILRA6|79168
4869,LILRB1|10859
4870,LILRB2|10288
4871,LILRB3|11025
4872,LILRB4|11006
4873,LILRB5|10990
4874,LIN7B|64130
4875,LINGO3|645191
4876,LIPE|3991
4877,LMTK3|114783
4878,LOC100101266|100101266
4879,LOC100128675|100128675
4880,LOC113230|113230
4881,LOC148145|148145
4882,LOC284379|284379
4883,LOC284440|284440
4884,LOC284441|284441
4885,LOC400696|400696
4886,LOC55908|55908
4887,LOC643719|643719
4888,LOC80054|80054
4889,LPAR2|9170
4890,LPHN1|22859
4891,LPPR3|79948
4892,LRFN1|57622
4893,LRG1|116844
4894,LRP3|4037
4895,LRRC25|126364
4896,LRRC4B|94030
4897,LRRC8E|80131
4898,LSR|51599
4899,LTBP4|8425
4900,LYL1|4066
4901,LYPD3|27076
4902,LYPD5|284348
4903,MADCAM1|8174
4904,MAG|4099
4905,MAMSTR|284358
4906,MAP4K1|11184
4907,MAST1|22983
4908,MATK|4145
4909,MEF2B|100271849
4910,MEIS3|56917
4911,MIA|8190
4912,MIMT1|100073347
4913,MUC16|94025
4914,MYADM|91663
4915,MYBPC2|4606
4916,MYH14|79784
4917,MYO1F|4542
4918,NANOS3|342977
4919,NAPSA|9476
4920,NAPSB|256236
4921,NAT14|57106
4922,NCAN|1463
4923,NCCRP1|342897
4924,NCR1|9437
4925,NCRNA00085|147650
4926,NCRNA00181|503538
4927,NFIC|4782
4928,NFIX|4784
4929,NFKBID|84807
4930,NKG7|4818
4931,NKPD1|284353
4932,NLRP11|204801
4933,NLRP12|91662
4934,NLRP2|55655
4935,NLRP4|147945
4936,NLRP5|126206
4937,NLRP7|199713
4938,NLRP9|338321
4939,NOTCH3|4854
4940,NOVA2|4858
4941,NPAS1|4861
4942,NPHS1|4868
4943,NRTN|4902
4944,NTF4|4909
4945,NTN5|126147
4946,NUMBL|9253
4947,NWD1|284434
4948,ODF3L2|284451
4949,OLFM2|93145
4950,ONECUT3|390874
4951,OR7A5|26659
4952,OR7C1|26664
4953,OR7D2|162998
4954,OSCAR|126014
4955,P2RY11|5032
4956,PAFAH1B3|5050
4957,PALM3|342979
4958,PALM|5064
4959,PAPL|390928
4960,PBX4|80714
4961,PCP2|126006
4962,PCSK4|54760
4963,PDE4A|5141
4964,PDE4C|5143
4965,PEG3|5178
4966,PEX11G|92960
4967,PGLYRP2|114770
4968,PGPEP1|54858
4969,PHLDB3|653583
4970,PLA2G4C|8605
4971,PLAC2|257000
4972,PLAUR|5329
4973,PLEKHA4|57664
4974,PLEKHF1|79156
4975,PLEKHG2|64857
4976,PLIN4|729359
4977,PLIN5|440503
4978,PLK5P|126520
4979,PLVAP|83483
4980,PNMAL1|55228
4981,PNMAL2|57469
4982,PODNL1|79883
4983,POU2F2|5452
